,msa_code,tract_counts,name,income,tract_id_2010,built_1999_2000,built_1995_1998,built_1990_1994,built_1980_1989,built_1970_1979,built_1960_1969,built_1950_1959,built_1940_1949,built_1939_earlier,pub_trans_gt_10pct,pop_density,LEAID,wilson_cbd,br_cbd,distance,dist_bin
46833,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.6076274922843287,6085512604,0.0067600193143408,0.024142926122646,0.0226943505552873,0.1588604538870111,0.2926122646064703,0.1516175760502172,0.0883631096088845,0.0704973442781265,0.1844519555770159,0,5705.435375271089,615180,6085500901,6085513500,15.9461228339878,16.0
46834,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.3323290713434249,6085513000,0.0103822557810287,0.1047663992449268,0.0589900896649362,0.2180273714016045,0.2892873997168476,0.1599811231713072,0.0976875884851345,0.0146295422369042,0.04624823029731,0,9010.582905256586,629610,6085500901,6085513500,36.9900204282785,37.0
46835,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8405264618951975,6085501102,0.0582010582010582,0.0298563869992441,0.0419501133786848,0.0260770975056689,0.0944822373393802,0.0483749055177626,0.145880574452003,0.1451247165532879,0.41005291005291,0,9075.338718835384,634590,6085500901,6085513500,20.7489358280655,21.0
46836,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.4110615784059178,6085501401,0.0049532195927352,0.039075399009356,0.0286186020913593,0.1095211887727022,0.1832691249312052,0.1045679691799669,0.1601541001651073,0.151348376444689,0.2184920198128783,1,8207.433980157948,634590,6085500901,6085513500,20.097830577642,20.0
46837,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8541533989777756,6085502302,0.0,0.0030337504740235,0.0109973454683352,0.0652256351915055,0.1422070534698521,0.1888509670079635,0.2411831626848691,0.1558589306029579,0.1926431551004929,0,11564.7143652478,607200,6085500901,6085513500,21.3245668393878,21.0
46838,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8541533989777756,6085502302,0.0,0.0030337504740235,0.0109973454683352,0.0652256351915055,0.1422070534698521,0.1888509670079635,0.2411831626848691,0.1558589306029579,0.1926431551004929,0,11564.7143652478,607230,6085500901,6085513500,21.3245668393878,21.0
46839,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8541533989777756,6085502302,0.0,0.0030337504740235,0.0109973454683352,0.0652256351915055,0.1422070534698521,0.1888509670079635,0.2411831626848691,0.1558589306029579,0.1926431551004929,0,11564.7143652478,634590,6085500901,6085513500,21.3245668393878,21.0
46840,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.7964695700452327,6085502604,0.0,0.0051143200962695,0.0219614921780986,0.2060770156438026,0.2758724428399519,0.2021660649819494,0.2123947051744885,0.0673886883273164,0.0090252707581227,0,8320.89726112827,607140,6085500901,6085513500,22.6392205078814,23.0
46841,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.7964695700452327,6085502604,0.0,0.0051143200962695,0.0219614921780986,0.2060770156438026,0.2758724428399519,0.2021660649819494,0.2123947051744885,0.0673886883273164,0.0090252707581227,0,8320.89726112827,607200,6085500901,6085513500,22.6392205078814,23.0
46842,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.7964695700452327,6085502604,0.0,0.0051143200962695,0.0219614921780986,0.2060770156438026,0.2758724428399519,0.2021660649819494,0.2123947051744885,0.0673886883273164,0.0090252707581227,0,8320.89726112827,607230,6085500901,6085513500,22.6392205078814,23.0
46843,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.4723868776433318,6085503117,0.0054575986565911,0.0419815281276238,0.1246851385390428,0.2586062132661629,0.2921914357682619,0.2506297229219144,0.0117548278757346,0.0104953820319059,0.0041981528127623,0,15873.25570338534,611820,6085500901,6085513500,18.615143755528,19.0
46844,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.4723868776433318,6085503117,0.0054575986565911,0.0419815281276238,0.1246851385390428,0.2586062132661629,0.2921914357682619,0.2506297229219144,0.0117548278757346,0.0104953820319059,0.0041981528127623,0,15873.25570338534,614370,6085500901,6085513500,18.615143755528,19.0
46845,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.6789954114208266,6085503118,0.0054575986565911,0.0419815281276238,0.1246851385390428,0.2586062132661629,0.2921914357682619,0.2506297229219144,0.0117548278757346,0.0104953820319059,0.0041981528127623,0,24192.885122377967,611820,6085500901,6085513500,17.9923355134648,18.0
46846,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.6789954114208266,6085503118,0.0054575986565911,0.0419815281276238,0.1246851385390428,0.2586062132661629,0.2921914357682619,0.2506297229219144,0.0117548278757346,0.0104953820319059,0.0041981528127623,0,24192.885122377967,614370,6085500901,6085513500,17.9923355134648,18.0
46847,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.4549306814285014,6085503121,0.0296780684104627,0.0365526492287055,0.0417505030181086,0.204225352112676,0.1898054996646546,0.0903755868544601,0.0942320590207914,0.1269282360831656,0.1864520456069751,0,5651.3267774968335,611820,6085500901,6085513500,19.3630417493215,19.0
